order_detail_id,order_date,product_id,customer_id,origin_id,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,territory_region,territory_country,territory_groups
SO47940-1,2019-05-10,354,12994,9,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Anna Martinez,F,S,1990-09-04,Townsville,Australia,Australia,Australia,Pacific
SO47941-1,2019-05-10,356,13010,9,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Erica Ye,F,M,1986-04-08,Townsville,Australia,Australia,Australia,Pacific
SO47944-1,2019-06-10,362,28690,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Cory Chandra,M,S,1990-09-04,Les Ulis,France,France,France,Europe
SO47951-1,2019-06-10,356,12700,9,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Mindy Kumar,F,M,1992-08-03,Hawthorne,Australia,Australia,Australia,Pacific
SO48099-1,2017-02-11,360,12128,8,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Kristy Munoz,F,M,1977-04-12,Berlin,Germany,Germany,Germany,Europe
SO48113-1,2017-05-11,335,20716,8,1,10961860,10961860,6813892,274047,"Road-650 Black, 60",Road-650,Black,60-62 CM,Road Bikes,Bikes,Kristina Arun,F,M,1994-01-09,Hannover,Germany,Germany,Germany,Europe
SO48123-1,2017-06-11,360,13080,9,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Denise Mehta,F,S,1978-06-05,Perth,Australia,Australia,Australia,Pacific
SO48136-1,2017-08-11,354,13082,9,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Juan Peterson,M,S,1979-12-02,Cranbourne,Australia,Australia,Australia,Pacific
SO48137-1,2017-09-11,352,12130,8,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Suzanne Zhou,F,S,1976-12-08,Paderborn,Germany,Germany,Germany,Europe
SO48141-1,2017-10-11,354,12299,10,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Walter Serrano,M,M,1965-10-06,West Sussex,United Kingdom,United Kingdom,United Kingdom,Europe
SO48178-1,2018-04-11,352,12125,8,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Diana Ortega,F,M,1977-12-01,MÃ¼hlheim,Germany,Germany,Germany,Europe
SO48210-1,2018-08-11,354,13089,9,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Elizabeth Alexander,F,M,1979-01-09,Townsville,Australia,Australia,Australia,Pacific
SO48213-1,2018-09-11,358,12292,10,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Nicolas Kumar,M,M,1965-12-03,Berks,United Kingdom,United Kingdom,United Kingdom,Europe
SO48215-1,2018-09-11,387,26482,6,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 44",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Sydney Hill,F,M,1966-05-05,Royal Oak,Canada,Canada,Canada,North America
SO48245-1,2019-02-11,354,12129,8,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Wendy Alvarez,F,M,1977-09-09,Leipzig,Germany,Germany,Germany,Europe
SO48255-1,2019-03-11,385,26496,6,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 42",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Cassidy Griffin,F,M,1968-08-11,Westminster,Canada,Canada,Canada,North America
SO48259-1,2019-03-11,327,27085,6,1,10961860,10961860,6813892,274047,"Road-650 Red, 44",Road-650,Red,42-46 CM,Road Bikes,Bikes,Christian Wilson,M,M,1990-02-10,Newton,Canada,Canada,Canada,North America
SO48260-1,2019-03-11,323,27099,6,1,10961860,10961860,6813892,274047,"Road-650 Red, 60",Road-650,Red,60-62 CM,Road Bikes,Bikes,Zachary Williams,M,M,1990-03-10,Haney,Canada,Canada,Canada,North America
SO48261-1,2019-03-11,329,27101,6,1,10961860,10961860,6813892,274047,"Road-650 Red, 48",Road-650,Red,48-52 CM,Road Bikes,Bikes,Eduardo Bell,M,S,1990-05-03,Langford,Canada,Canada,Canada,North America
SO48267-1,2019-04-11,327,27102,6,1,10961860,10961860,6813892,274047,"Road-650 Red, 44",Road-650,Red,42-46 CM,Road Bikes,Bikes,Katherine Miller,F,S,1990-12-07,Newton,Canada,Canada,Canada,North America
SO48270-1,2019-04-11,360,13081,9,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Krista Ruiz,F,S,1978-12-03,Hervey Bay,Australia,Australia,Australia,Pacific
SO48271-1,2019-05-11,356,28727,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Brett Madan,M,S,2000-01-11,Roncq,France,France,France,Europe
SO48439-1,2017-05-12,389,17651,7,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 48",Road-550-W,Yellow,48-52 CM,Road Bikes,Bikes,Ethan Butler,M,S,1992-01-02,Saint Germain en Laye,France,France,France,Europe
SO48441-1,2017-05-12,389,26503,6,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 48",Road-550-W,Yellow,48-52 CM,Road Bikes,Bikes,Jeremiah Townsend,M,M,1969-03-02,Newton,Canada,Canada,Canada,North America
SO48446-1,2017-05-12,339,27265,6,1,10961860,10961860,6813892,274047,"Road-650 Black, 44",Road-650,Black,42-46 CM,Road Bikes,Bikes,Isabella Thomas,F,S,1989-08-09,Metchosin,Canada,Canada,Canada,North America
SO48453-1,2017-06-12,385,17647,7,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 42",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Molly Lopez,F,S,1992-03-11,Dunkerque,France,France,France,Europe
SO48476-1,2017-08-12,385,26512,6,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 42",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Christina Cooper,F,M,1970-01-02,Langley,Canada,Canada,Canada,North America
SO48530-1,2017-12-12,352,13104,9,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Gregory Becker,M,S,1983-12-04,Darlinghurst,Australia,Australia,Australia,Pacific
SO48570-1,2018-04-12,389,26504,6,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 48",Road-550-W,Yellow,48-52 CM,Road Bikes,Bikes,Jennifer Robinson,F,M,1970-08-08,Royal Oak,Canada,Canada,Canada,North America
SO48591-1,2018-06-12,358,28739,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Mya Perry,F,S,1994-10-03,Bobigny,France,France,France,Europe
SO48601-1,2018-07-12,362,28728,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Dylan Long,M,S,2000-12-02,Dunkerque,France,France,France,Europe
SO48618-1,2018-08-12,333,27259,6,1,10961860,10961860,6813892,274047,"Road-650 Black, 58",Road-650,Black,54-58 CM,Road Bikes,Bikes,Angela Diaz,F,M,1992-04-02,Royal Oak,Canada,Canada,Canada,North America
SO48659-1,2018-12-12,362,28749,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Franklin Zhou,M,S,1992-08-10,Drancy,France,France,France,Europe
SO48666-1,2018-12-12,360,13090,9,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Wayne Tang,M,S,1979-01-06,Townsville,Australia,Australia,Australia,Pacific
SO48668-1,2019-01-12,389,18626,8,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 48",Road-550-W,Yellow,48-52 CM,Road Bikes,Bikes,Tony Pal,M,S,1992-08-09,Frankfurt,Germany,Germany,Germany,Europe
SO48680-1,2019-02-12,341,27242,6,1,10961860,10961860,6813892,274047,"Road-650 Black, 48",Road-650,Black,48-52 CM,Road Bikes,Bikes,Hunter Diaz,M,M,1994-07-06,Oak Bay,Canada,Canada,Canada,North America
SO48682-1,2019-02-12,354,13091,9,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Deanna Martin,F,S,1979-11-08,Caloundra,Australia,Australia,Australia,Pacific
SO48683-1,2019-03-12,385,17648,7,1,14006125,14006125,8479089,350153,"Road-550-W Yellow, 42",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Gilbert Sharma,M,S,1992-05-04,Les Ulis,France,France,France,Europe
SO48686-1,2019-03-12,371,25999,6,1,30541875,30541875,18489573,763547,"Road-250 Red, 58",Road-250,Red,54-58 CM,Road Bikes,Bikes,Joshua Thompson,M,M,1980-01-07,Westminster,Canada,Canada,Canada,North America
SO48693-1,2019-04-12,370,25995,6,1,34206900,34206900,21263010,855173,"Road-250 Red, 52",Road-250,Red,48-52 CM,Road Bikes,Bikes,Jack Phillips,M,M,1981-02-04,Royal Oak,Canada,Canada,Canada,North America
SO48701-1,2019-04-12,360,13103,9,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Brendan Raji,M,S,1983-02-08,Geelong,Australia,Australia,Australia,Pacific
SO48710-1,2019-05-12,354,12305,10,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Xavier Bailey,M,M,1974-06-07,Bury,United Kingdom,United Kingdom,United Kingdom,Europe
SO48712-1,2019-05-12,339,27252,6,1,10961860,10961860,6813892,274047,"Road-650 Black, 44",Road-650,Black,42-46 CM,Road Bikes,Bikes,Andrea Stewart,F,M,1992-05-07,Oak Bay,Canada,Canada,Canada,North America
SO48713-1,2019-05-12,335,27253,6,1,10961860,10961860,6813892,274047,"Road-650 Black, 60",Road-650,Black,60-62 CM,Road Bikes,Bikes,Connor Jai,M,M,1993-03-04,Cliffside,Canada,Canada,Canada,North America
SO48717-1,2019-06-12,352,28736,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Paula Navarro,F,S,1994-11-04,Morangis,France,France,France,Europe
SO49675-1,2019-02-03,360,11241,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Lisa Cai,F,S,1977-11-10,Les Ulis,France,France,France,Europe
SO49752-1,2019-11-03,360,11242,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Larry Munoz,M,M,1977-11-11,Versailles,France,France,France,Europe
SO49814-1,2020-07-03,356,11336,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Shaun Raji,M,M,1982-12-03,Paris,France,France,France,Europe
SO49929-1,2018-04-04,360,11346,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Deanna Gutierrez,F,S,1976-10-05,Paris,France,France,France,Europe
SO49939-1,2018-05-04,360,11379,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Gary Vazquez,M,M,1980-06-11,Boulogne-Billancourt,France,France,France,Europe
SO49985-1,2018-10-04,360,11339,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Dennis She,M,S,1981-08-07,Paris,France,France,France,Europe
SO50092-1,2019-08-04,354,11378,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Shannon Liang,F,S,1981-10-05,Metz,France,France,France,Europe
SO50133-1,2020-01-04,362,11345,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Robin Ramos,F,S,1977-12-03,Tremblay-en-France,France,France,France,Europe
SO50184-1,2020-06-04,360,11340,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Melody Munoz,F,M,1956-06-04,Paris,France,France,France,Europe
SO50328-1,2018-01-05,356,11401,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Linda Navarro,F,M,1991-02-08,Paris,France,France,France,Europe
SO50329-1,2018-01-05,354,11403,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Nancy Schmidt,F,S,1989-09-01,Saint Ouen,France,France,France,Europe
SO50380-1,2018-05-05,356,11420,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Jordan Turner,M,M,1966-12-07,Roubaix,France,France,France,Europe
SO50404-1,2018-07-05,358,11382,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Edward Patterson,M,M,1979-07-01,Roubaix,France,France,France,Europe
SO50416-1,2018-08-05,362,11406,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Latoya Xu,F,M,1972-03-07,Paris,France,France,France,Europe
SO50417-1,2018-08-05,358,11417,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Lacey Zheng,F,M,1967-02-02,Pantin,France,France,France,Europe
SO50442-1,2018-11-05,352,11402,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Kelli Cai,F,M,1990-08-11,Orleans,France,France,France,Europe
SO50443-1,2018-11-05,362,11416,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Katrina Becker,F,M,1966-07-03,Croix,France,France,France,Europe
SO50505-1,2019-05-05,360,11410,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Maurice Goel,M,M,1990-01-08,Paris,France,France,France,Europe
SO50533-1,2019-09-05,358,11409,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Jacqueline Hayes,F,S,1988-05-03,Saint Germain en Laye,France,France,France,Europe
SO50591-1,2020-02-05,360,11425,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Ariana Gray,F,M,1974-06-08,Metz,France,France,France,Europe
SO50777-1,2018-02-06,354,11439,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Janet Munoz,F,M,1969-05-05,Paris La Defense,France,France,France,Europe
SO50807-1,2018-05-06,360,11433,7,1,28687375,28687375,15481340,717185,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Maurice Shan,M,M,1971-02-09,Tremblay-en-France,France,France,France,Europe
SO50808-1,2018-05-06,352,11546,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Christine Chande,F,M,1989-02-03,Roubaix,France,France,France,Europe
SO50842-1,2018-08-06,356,11479,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Darryl Wu,M,M,1994-10-04,Saint Ouen,France,France,France,Europe
SO50889-1,2018-12-06,352,11572,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Billy Moreno,M,M,1987-03-03,Dunkerque,France,France,France,Europe
SO50897-1,2019-01-06,352,11432,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Dominique Prasad,F,M,1971-11-09,Roissy en Brie,France,France,France,Europe
SO50920-1,2019-03-06,356,11571,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Joel Sai,M,M,1987-06-05,Orleans,France,France,France,Europe
SO50942-1,2019-05-06,354,11429,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Marco Lopez,M,M,1973-04-07,SÃ¨vres,France,France,France,Europe
SO51022-1,2020-01-06,356,11483,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Calvin Chande,M,M,1993-10-05,Paris,France,France,France,Europe
SO51053-1,2020-04-06,352,11480,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Colleen Ma,F,M,1993-11-03,Tremblay-en-France,France,France,France,Europe
SO51054-1,2020-04-06,354,11547,7,1,28999874,28999874,15649983,724997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Cindy Sai,F,M,1988-08-03,Paris,France,France,France,Europe
SO51178-1,2018-01-07,353,11245,8,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Ricky Vazquez,M,M,1978-03-10,Hamburg,Germany,Germany,Germany,Europe
SO51178-2,2018-01-07,478,11245,8,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Ricky Vazquez,M,M,1978-03-10,Hamburg,Germany,Germany,Germany,Europe
SO51178-3,2018-01-07,477,11245,8,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Ricky Vazquez,M,M,1978-03-10,Hamburg,Germany,Germany,Germany,Europe
SO51181-1,2018-01-07,372,12132,7,1,34206900,34206900,21769271,855173,"Road-250 Red, 58",Road-250,Red,54-58 CM,Road Bikes,Bikes,Kaitlyn Henderson,F,M,1976-07-11,Tremblay-en-France,France,France,France,Europe
SO51181-2,2018-01-07,529,12132,7,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Kaitlyn Henderson,F,M,1976-07-11,Tremblay-en-France,France,France,France,Europe
SO51181-3,2018-01-07,540,12132,7,1,456400,456400,170694,11410,HL Road Tire,HL Road Tire,NA,NA,Tires and Tubes,Accessories,Kaitlyn Henderson,F,M,1976-07-11,Tremblay-en-France,France,France,France,Europe
SO51181-4,2018-01-07,214,12132,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Kaitlyn Henderson,F,M,1976-07-11,Tremblay-en-France,France,France,France,Europe
SO51184-1,2018-01-07,353,11263,1,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Trinity Richardson,F,M,1984-11-09,Burien,United States,Northwest,United States,North America
SO51184-2,2018-01-07,537,11263,1,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Trinity Richardson,F,M,1984-11-09,Burien,United States,Northwest,United States,North America
SO51184-3,2018-01-07,528,11263,1,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Trinity Richardson,F,M,1984-11-09,Burien,United States,Northwest,United States,North America
SO51184-4,2018-01-07,222,11263,1,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Trinity Richardson,F,M,1984-11-09,Burien,United States,Northwest,United States,North America
SO51192-1,2018-02-07,363,11241,7,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Lisa Cai,F,S,1977-11-10,Les Ulis,France,France,France,Europe
SO51192-2,2018-02-07,214,11241,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Lisa Cai,F,S,1977-11-10,Les Ulis,France,France,France,Europe
SO51193-1,2018-02-07,363,11020,6,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Jordan King,M,S,1999-08-09,Metchosin,Canada,Canada,Canada,North America
SO51193-2,2018-02-07,485,11020,6,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Jordan King,M,S,1999-08-09,Metchosin,Canada,Canada,Canada,North America
SO51194-1,2018-02-07,363,11089,4,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Abigail Price,F,S,1977-05-02,Long Beach,United States,Southwest,United States,North America
SO51194-2,2018-02-07,485,11089,4,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Abigail Price,F,S,1977-05-02,Long Beach,United States,Southwest,United States,North America
SO51194-3,2018-02-07,217,11089,4,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Abigail Price,F,S,1977-05-02,Long Beach,United States,Southwest,United States,North America
SO51197-1,2018-02-07,363,11448,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Kyle Patterson,M,S,1997-04-04,Melbourne,Australia,Australia,Australia,Pacific
SO51197-2,2018-02-07,478,11448,9,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Kyle Patterson,M,S,1997-04-04,Melbourne,Australia,Australia,Australia,Pacific
SO51197-3,2018-02-07,477,11448,9,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Kyle Patterson,M,S,1997-04-04,Melbourne,Australia,Australia,Australia,Pacific
SO51197-4,2018-02-07,225,11448,9,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Kyle Patterson,M,S,1997-04-04,Melbourne,Australia,Australia,Australia,Pacific
SO51198-1,2018-02-07,357,11006,9,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Janet Alvarez,F,S,1985-06-12,Matraville,Australia,Australia,Australia,Pacific
SO51198-2,2018-02-07,478,11006,9,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Janet Alvarez,F,S,1985-06-12,Matraville,Australia,Australia,Australia,Pacific
